,Type,precision,recall,f1-score,sourcedataset
57,/transportation/road,0.6666666865348816,0.5,0.5714285373687744,bbn
58,/finance/currency,0.0,0.0,-1.0,bbn
59,/product/computer,0.0,0.0,-1.0,bbn
60,/location/city,0.7446808218955994,0.8974359035491943,0.8139534592628479,bbn
61,/game,0.0,0.0,-1.0,bbn
62,/medicine/medical_treatment,0.0,0.0,-1.0,bbn
63,/building/sports_facility,0.0,0.0,-1.0,bbn
64,/internet,0.0,0.0,-1.0,bbn
65,/written_work,0.4285714328289032,0.4285714328289032,0.4285714328289032,bbn
66,/computer/programming_language,0.0,0.0,-1.0,bbn
67,/person/director,0.0,0.0,-1.0,bbn
68,/location/country,0.9090909361839294,0.8333333134651184,0.8695651888847351,bbn
69,/government/political_party,0.0,0.0,-1.0,bbn
70,/event/election,0.0,0.0,-1.0,bbn
71,/location,0.621052622795105,0.5784313678741455,0.5989847779273987,bbn
72,/person/politician,0.0,0.0,-1.0,bbn
73,/living_thing/animal,0.0,0.0,-1.0,bbn
74,/software,0.0,0.0,-1.0,bbn
